timestamp,quote_timestamp,price,size,reason
2026-09-14 12:37:26.617047713-04:00,2026-09-14 12:37:26.616913402-04:00,1546.5,1,inside_spread_unclassified
2026-09-14 12:37:26.757859196-04:00,2026-09-14 12:37:26.616913402-04:00,1546.725,20,inside_spread_unclassified
2026-09-14 12:37:41.414438079-04:00,2026-09-14 12:37:41.392405565-04:00,1546.3,1,inside_spread_unclassified
2026-09-14 12:38:03.145983704-04:00,2026-09-14 12:38:03.145871993-04:00,1544.77,3,inside_spread_unclassified
2026-09-14 12:38:03.249403741-04:00,2026-09-14 12:38:03.212392301-04:00,1544.675,2,inside_spread_unclassified
2026-09-14 12:38:09.209908082-04:00,2026-09-14 12:38:09.207781840-04:00,1545.54,1,inside_spread_unclassified
2026-09-14 12:38:21.057610463-04:00,2026-09-14 12:38:20.116313058-04:00,1545.86,30,inside_spread_unclassified
2026-09-14 12:38:25.386690330-04:00,2026-09-14 12:38:25.384072786-04:00,1546.51,1,inside_spread_unclassified
2026-09-14 12:38:25.386724381-04:00,2026-09-14 12:38:25.384072786-04:00,1546.51,1,inside_spread_unclassified
2026-09-14 12:38:42.432078629-04:00,2026-09-14 12:38:41.819697050-04:00,1546.52,100,inside_spread_unclassified
2026-09-14 12:38:47.105561484-04:00,2026-09-14 12:38:47.100316401-04:00,1545.735,40,inside_spread_unclassified
2026-09-14 12:38:47.195014689-04:00,2026-09-14 12:38:47.187730208-04:00,1545.74,80,inside_spread_unclassified
2026-09-14 12:38:47.207064303-04:00,2026-09-14 12:38:47.199179033-04:00,1545.8,40,inside_spread_unclassified
2026-09-14 12:38:52.894124873-04:00,2026-09-14 12:38:52.160496575-04:00,1546.205,1,inside_spread_unclassified
2026-09-14 12:39:24.532831378-04:00,2026-09-14 12:39:22.471235550-04:00,1546.26,13,inside_spread_unclassified
2026-09-14 12:39:24.534727163-04:00,2026-09-14 12:39:24.533606540-04:00,1546.15,12,inside_spread_unclassified
2026-09-14 12:39:33.921512222-04:00,2026-09-14 12:39:33.263069984-04:00,1546.635,6,inside_spread_unclassified
2026-09-14 12:39:34.760097466-04:00,2026-09-14 12:39:34.745643269-04:00,1546.635,40,inside_spread_unclassified
2026-09-14 12:39:45.119021929-04:00,2026-09-14 12:39:44.740878590-04:00,1546.55,1,inside_spread_unclassified
2026-09-14 12:39:55.783617359-04:00,2026-09-14 12:39:55.783433616-04:00,1546.45,1,inside_spread_unclassified
2026-09-14 12:39:59.506725749-04:00,2026-09-14 12:39:59.505536838-04:00,1546.21,1,inside_spread_unclassified
2026-09-14 12:40:08.544122354-04:00,2026-09-14 12:40:08.055395054-04:00,1544.84,40,inside_spread_unclassified
2026-09-14 12:40:09.742102098-04:00,2026-09-14 12:40:09.741327652-04:00,1545.69,1,inside_spread_unclassified
2026-09-14 12:40:12.429922914-04:00,2026-09-14 12:40:11.431673852-04:00,1545.545,4,inside_spread_unclassified
2026-09-14 12:40:20.444343664-04:00,2026-09-14 12:40:20.306796991-04:00,1545.59,50,inside_spread_unclassified
2026-09-14 12:40:49.847644291-04:00,2026-09-14 12:40:49.789387641-04:00,1544.915,20,inside_spread_unclassified
2026-09-14 12:40:57.344290518-04:00,2026-09-14 12:40:57.297957345-04:00,1544.96,1,inside_spread_unclassified
2026-09-14 12:41:07.941322026-04:00,2026-09-14 12:41:06.467322879-04:00,1545.085,1,inside_spread_unclassified
2026-09-14 12:41:26.662697586-04:00,2026-09-14 12:41:26.343023517-04:00,1545.02,1,inside_spread_unclassified
2026-09-14 12:41:26.663157945-04:00,2026-09-14 12:41:26.343023517-04:00,1544.91,13,inside_spread_unclassified
2026-09-14 12:41:26.983824682-04:00,2026-09-14 12:41:26.959534666-04:00,1544.68,100,inside_spread_unclassified
